+9.40000000000E+002, +5.81010989100E+002, -3.04946956541E+004
+9.60000000000E+002, +5.71566188799E+002, -2.98657123507E+004
+9.80000000000E+002, +5.62933312575E+002, -2.92627965927E+004
+1.00000000000E+003, +5.54403426156E+002, -2.86830412054E+004
+1.02000000000E+003, +5.45894943127E+002, -2.81262688239E+004
+1.04000000000E+003, +5.38393800772E+002, -2.75908843300E+004
+1.06000000000E+003, +5.30329933989E+002, -2.70757809140E+004
+1.08000000000E+003, +5.22873167845E+002, -2.65797743361E+004
+1.10000000000E+003, +5.15744353006E+002, -2.61016314993E+004
+1.12000000000E+003, +5.08962853354E+002, -2.56393740763E+004
+1.14000000000E+003, +5.02305915031E+002, -2.51945850037E+004
+1.16000000000E+003, +4.95696344524E+002, -2.47639451353E+004
+1.18000000000E+003, +4.89397990797E+002, -2.43495586426E+004
+1.20000000000E+003, +4.83918247676E+002, -2.39475854729E+004
+1.22000000000E+003, +4.77969126461E+002, -2.35592421409E+004
+1.24000000000E+003, +4.72084781116E+002, -2.31832890330E+004
+1.26000000000E+003, +4.66569434537E+002, -2.28192225694E+004
+1.28000000000E+003, +4.60935200294E+002, -2.24668451557E+004
+1.30000000000E+003, +4.56053878694E+002, -2.21250085040E+004
+1.32000000000E+003, +4.50950024199E+002, -2.17933740581E+004
+1.34000000000E+003, +4.45905151113E+002, -2.14716259765E+004
+1.36000000000E+003, +4.41194679986E+002, -2.11596591089E+004
+1.38000000000E+003, +4.36388445478E+002, -2.08560529433E+004
+1.40000000000E+003, +4.31930367189E+002, -2.05611326789E+004
+1.42000000000E+003, +4.27540566464E+002, -2.02745209588E+004
+1.44000000000E+003, +4.23501661565E+002, -1.99960934200E+004
+1.46000000000E+003, +4.19627033536E+002, -1.97248033398E+004
+1.48000000000E+003, +4.15671855395E+002, -1.94614570924E+004
+1.50000000000E+003, +4.11565195517E+002, -1.92043581467E+004
+1.52000000000E+003, +4.07963795410E+002, -1.89547044466E+004
+1.54000000000E+003, +4.03881624784E+002, -1.87115565963E+004
+1.56000000000E+003, +4.00414078744E+002, -1.84740801420E+004
+1.58000000000E+003, +3.96733928100E+002, -1.82423109809E+004
+1.60000000000E+003, +3.93439537255E+002, -1.80167173906E+004
+1.62000000000E+003, +3.90007281906E+002, -1.77962071820E+004
+1.64000000000E+003, +3.86911663469E+002, -1.75811218434E+004
+1.66000000000E+003, +3.83896394351E+002, -1.73708578194E+004
+1.68000000000E+003, +3.80984320233E+002, -1.71658389990E+004
+1.70000000000E+003, +3.78353278224E+002, -1.69655538599E+004
+1.72000000000E+003, +3.75505059551E+002, -1.67696807506E+004
+1.74000000000E+003, +3.73547091200E+002, -1.65781773592E+004
+1.76000000000E+003, +3.72048345107E+002, -1.63908948552E+004
+1.78000000000E+003, +3.71728495921E+002, -1.62079445737E+004
+1.80000000000E+003, +3.73326933486E+002, -1.60312955371E+004
+1.82000000000E+003, +3.72334980845E+002, -1.58635813963E+004
+1.84000000000E+003, +3.64966656301E+002, -1.56972459226E+004
+1.86000000000E+003, +3.58689539704E+002, -1.55301205134E+004
+1.88000000000E+003, +3.54203808722E+002, -1.53654749126E+004
+1.90000000000E+003, +3.51089301828E+002, -1.52045347323E+004
+1.92000000000E+003, +3.47886394586E+002, -1.50470263531E+004
+1.94000000000E+003, +3.45273640034E+002, -1.48927676638E+004
+1.96000000000E+003, +3.42746946300E+002, -1.47419674000E+004
+1.98000000000E+003, +3.40225983280E+002, -1.45942522464E+004
+2.00000000000E+003, +3.38171834553E+002, -1.44492093989E+004
+2.02000000000E+003, +3.35563309298E+002, -1.43075276850E+004
+2.04000000000E+003, +3.33410334207E+002, -1.41687353456E+004
+2.06000000000E+003, +3.31032253709E+002, -1.40325945498E+004
+2.08000000000E+003, +3.29200235708E+002, -1.38990150586E+004
+2.10000000000E+003, +3.27077685135E+002, -1.37680274597E+004
+2.12000000000E+003, +3.24878742348E+002, -1.36396263378E+004
+2.14000000000E+003, +3.22866356454E+002, -1.35135310600E+004
+2.16000000000E+003, +3.20846204153E+002, -1.33894842934E+004
+2.18000000000E+003, +3.18955309394E+002, -1.32677461750E+004
+2.20000000000E+003, +3.17029107818E+002, -1.31482112005E+004
+2.22000000000E+003, +3.15381229645E+002, -1.30308458895E+004
+2.24000000000E+003, +3.13369806493E+002, -1.29158040195E+004
+2.26000000000E+003, +3.11547545216E+002, -1.28027411309E+004
+2.28000000000E+003, +3.09718299865E+002, -1.26914217279E+004
+2.30000000000E+003, +3.08143453878E+002, -1.25822457030E+004
+2.32000000000E+003, +3.06361961396E+002, -1.24749562444E+004
+2.34000000000E+003, +3.04855759618E+002, -1.23692819743E+004
+2.36000000000E+003, +3.03289405514E+002, -1.22656204894E+004
+2.38000000000E+003, +3.01565042755E+002, -1.21635507266E+004
+2.40000000000E+003, +3.00059621681E+002, -1.20633274483E+004
+2.42000000000E+003, +2.98380600672E+002, -1.19647256091E+004
+2.44000000000E+003, +2.96947299673E+002, -1.18676980174E+004
+2.46000000000E+003, +2.95478524136E+002, -1.17723090633E+004
+2.48000000000E+003, +2.93885666532E+002, -1.16783703288E+004
+2.50000000000E+003, +2.92472516556E+002, -1.15859094034E+004
+2.52000000000E+003, +2.91007671613E+002, -1.14949363570E+004
+2.54000000000E+003, +2.89501393374E+002, -1.14052689559E+004
+2.56000000000E+003, +2.88118984521E+002, -1.13171146480E+004
+2.58000000000E+003, +2.86730121810E+002, -1.12302916246E+004
+2.60000000000E+003, +2.85430457682E+002, -1.11448470752E+004
+2.62000000000E+003, +2.83986174247E+002, -1.10605615218E+004
+2.64000000000E+003, +2.82638555188E+002, -1.09774616077E+004
+2.66000000000E+003, +2.81467904428E+002, -1.08955055418E+004
+2.68000000000E+003, +2.80167412015E+002, -1.08148212816E+004
+2.70000000000E+003, +2.78937268435E+002, -1.07355335198E+004
+2.72000000000E+003, +2.77716651131E+002, -1.06572940959E+004
+2.74000000000E+003, +2.76568875782E+002, -1.05803829595E+004
+2.76000000000E+003, +2.75244140811E+002, -1.05045021877E+004
+2.78000000000E+003, +2.74100607075E+002, -1.04297896828E+004
+2.80000000000E+003, +2.72817553029E+002, -1.03560780336E+004
+2.82000000000E+003, +2.71605999570E+002, -1.02834883180E+004
+2.84000000000E+003, +2.70372221113E+002, -1.02118784105E+004
+2.86000000000E+003, +2.69279763641E+002, -1.01411625457E+004
+2.88000000000E+003, +2.68111761733E+002, -1.00714138551E+004
+2.90000000000E+003, +2.66936414291E+002, -1.00027109717E+004
+2.92000000000E+003, +2.65845054333E+002, -9.93475754081E+003
+2.94000000000E+003, +2.64700963964E+002, -9.86782362274E+003
+2.96000000000E+003, +2.63596344612E+002, -9.80173030365E+003
+2.98000000000E+003, +2.62573677525E+002, -9.73642158816E+003
+3.00000000000E+003, +2.61571620775E+002, -9.67198014511E+003
+3.02000000000E+003, +2.60570044972E+002, -9.60869072435E+003
+3.04000000000E+003, +2.59635751513E+002, -9.54627182996E+003
+3.06000000000E+003, +2.58588946364E+002, -9.48445708969E+003
+3.08000000000E+003, +2.57627108179E+002, -9.42338243554E+003
+3.10000000000E+003, +2.56680089258E+002, -9.36318709682E+003
+3.12000000000E+003, +2.55707153495E+002, -9.30378172335E+003
+3.14000000000E+003, +2.54791493167E+002, -9.24502007024E+003
+3.16000000000E+003, +2.53792569228E+002, -9.18697103376E+003
+3.18000000000E+003, +2.52798320234E+002, -9.12961640594E+003
+3.20000000000E+003, +2.52026104876E+002, -9.07297133203E+003
+3.22000000000E+003, +2.51101866204E+002, -9.01713790119E+003
+3.24000000000E+003, +2.50153097388E+002, -8.96210720483E+003
+3.26000000000E+003, +2.49332694969E+002, -8.90748929246E+003
+3.28000000000E+003, +2.48672303644E+002, -8.85366260945E+003
+3.30000000000E+003, +2.47703056516E+002, -8.80043677238E+003
+3.32000000000E+003, +2.46919102408E+002, -8.74785311977E+003
+3.34000000000E+003, +2.46146898142E+002, -8.69600192938E+003
+3.36000000000E+003, +2.45331916562E+002, -8.64477666705E+003
+3.38000000000E+003, +2.44566642435E+002, -8.59403095503E+003
+3.40000000000E+003, +2.43823840122E+002, -8.54382914697E+003
+3.42000000000E+003, +2.43136730229E+002, -8.49418216615E+003
+3.44000000000E+003, +2.42317410264E+002, -8.44512756140E+003
+3.46000000000E+003, +2.41477463334E+002, -8.39669801903E+003
+3.48000000000E+003, +2.40933499770E+002, -8.34875741783E+003
+3.50000000000E+003, +2.40299775551E+002, -8.30154534008E+003
+3.52000000000E+003, +2.39773937763E+002, -8.25483978989E+003
+3.54000000000E+003, +2.39265739483E+002, -8.20858941744E+003
+3.56000000000E+003, +2.38704711162E+002, -8.16295120909E+003
+3.58000000000E+003, +2.38214487098E+002, -8.11776330010E+003
+3.60000000000E+003, +2.37726086920E+002, -8.07296725166E+003
+3.62000000000E+003, +2.37320201067E+002, -8.02864075131E+003
+3.64000000000E+003, +2.37208105450E+002, -7.98485257377E+003
+3.66000000000E+003, +2.37393604018E+002, -7.94181057530E+003
+3.68000000000E+003, +2.37500607523E+002, -7.89985610053E+003
+3.70000000000E+003, +2.37058887421E+002, -7.85876385216E+003
+3.72000000000E+003, +2.35853333655E+002, -7.81798530921E+003
+3.74000000000E+003, +2.34326784730E+002, -7.77705971831E+003
+3.76000000000E+003, +2.33017474945E+002, -7.73629086775E+003
+3.78000000000E+003, +2.31903140295E+002, -7.69554243810E+003
+3.80000000000E+003, +2.30779692961E+002, -7.65529818957E+003
+3.82000000000E+003, +2.29913664606E+002, -7.61544265646E+003
+3.84000000000E+003, +2.29197705441E+002, -7.57610957092E+003
+3.86000000000E+003, +2.28509386996E+002, -7.53719605211E+003
+3.88000000000E+003, +2.27889446222E+002, -7.49867010960E+003
+3.90000000000E+003, +2.27128069469E+002, -7.46047931833E+003
+3.92000000000E+003, +2.26410091111E+002, -7.42275635462E+003
+3.94000000000E+003, +2.25744508765E+002, -7.38535690036E+003
+3.96000000000E+003, +2.25157010070E+002, -7.34840416639E+003
+3.98000000000E+003, +2.24411223498E+002, -7.31176389447E+003
+4.00000000000E+003, +2.23913947266E+002, -7.27551909579E+003
+4.02000000000E+003, +2.23221337617E+002, -7.23957718203E+003
+4.04000000000E+003, +2.22696444152E+002, -7.20404473647E+003
+4.06000000000E+003, +2.22040294761E+002, -7.16875255629E+003
+4.08000000000E+003, +2.21549523323E+002, -7.13383306048E+003
+4.10000000000E+003, +2.20874658801E+002, -7.09915689025E+003
+4.12000000000E+003, +2.20345213723E+002, -7.06480701531E+003
+4.14000000000E+003, +2.19816688737E+002, -7.03077107737E+003
+4.16000000000E+003, +2.19330430952E+002, -6.99691243194E+003
+4.18000000000E+003, +2.18971925972E+002, -6.96344250063E+003
+4.20000000000E+003, +2.18471559795E+002, -6.93039139442E+003
+4.22000000000E+003, +2.17855494464E+002, -6.89761415911E+003
+4.24000000000E+003, +2.17442688573E+002, -6.86520805569E+003
+4.26000000000E+003, +2.16854067405E+002, -6.83307672788E+003
+4.28000000000E+003, +2.16379947874E+002, -6.80124920826E+003
+4.30000000000E+003, +2.15990401011E+002, -6.76974827806E+003
+4.32000000000E+003, +2.15554203054E+002, -6.73856716016E+003
+4.34000000000E+003, +2.15113952111E+002, -6.70772624513E+003
+4.36000000000E+003, +2.14682866700E+002, -6.67712074580E+003
+4.38000000000E+003, +2.14247438759E+002, -6.64675672300E+003
+4.40000000000E+003, +2.13829602446E+002, -6.61667056860E+003
+4.42000000000E+003, +2.13561274712E+002, -6.58680009470E+003
+4.44000000000E+003, +2.13092923440E+002, -6.55717674778E+003
+4.46000000000E+003, +2.12836688015E+002, -6.52775728945E+003
+4.48000000000E+003, +2.12481630146E+002, -6.49855053828E+003
+4.50000000000E+003, +2.12297059573E+002, -6.46965467696E+003
+4.52000000000E+003, +2.11919913880E+002, -6.44099656022E+003
+4.54000000000E+003, +2.11773509331E+002, -6.41255826009E+003
+4.56000000000E+003, +2.11562366700E+002, -6.38438949973E+003
+4.58000000000E+003, +2.11405248169E+002, -6.35643522106E+003
+4.60000000000E+003, +2.11478681861E+002, -6.32861348977E+003
+4.62000000000E+003, +2.11568225884E+002, -6.30103704788E+003
+4.64000000000E+003, +2.11842985180E+002, -6.27354555954E+003
+4.66000000000E+003, +2.12289731616E+002, -6.24625501692E+003
+4.68000000000E+003, +2.12904136889E+002, -6.21932659619E+003
+4.70000000000E+003, +2.13912058823E+002, -6.19279692448E+003
+4.72000000000E+003, +2.15088509279E+002, -6.16691975593E+003
+4.74000000000E+003, +2.15947106977E+002, -6.14172971812E+003
+4.76000000000E+003, +2.16307753941E+002, -6.11669766195E+003
+4.78000000000E+003, +2.16457423564E+002, -6.09131194968E+003
+4.80000000000E+003, +2.17445693842E+002, -6.06566268531E+003
+4.82000000000E+003, +2.19332127682E+002, -6.04037125940E+003
+4.84000000000E+003, +2.21977520228E+002, -6.01607630561E+003
+4.86000000000E+003, +2.25330106058E+002, -5.99334690303E+003
+4.88000000000E+003, +2.28395355306E+002, -5.97268298801E+003
+4.90000000000E+003, +2.30087135044E+002, -5.95400201115E+003
+4.92000000000E+003, +2.29173180553E+002, -5.93614298101E+003
